index,id,title,overview,vote_count,poster_path
4327,514593,You Should Have Left,countryside based on novel or book husband wife relationship wales nightmare house horror time loop writer jealous husband loop family life Horror Thriller KevinBacon AmandaSeyfried AveryTiiuEssex ColinBlumenau LowriAnnRichards DavidKoepp,567.0,/tpOwE6xsWnu4lKeKbKW0R3iClM.jpg
4328,51540,Horrible Bosses,bad boss employee death of father stakeout duringcreditsstinger Comedy Crime JasonBateman CharlieDay JasonSudeikis KevinSpacey JenniferAniston SethGordon,5798.0,/uQkUwgyFHAm0jGQERPG6Z9o9Zbj.jpg
4330,594,The Terminal,new york city airport marriage proposal translation craftsman stewardess illegal immigration language barrier jfk international airport immigration law fast food restaurant jazz singer or musician saxophonist autograph passport eastern europe friendship Comedy Drama TomHanks CatherineZeta Jones StanleyTucci ChiMcBride StevenSpielberg,6855.0,/vRYbjHs129MARMq1VDbnk9Jboen.jpg
4332,10312,Patch Adams,nurse hospital doctor laughter Comedy Drama RobinWilliams MonicaPotter PhilipSeymourHoffman DanielLondon BobGunton TomShadyac,2835.0,/xN1aKur5ddWQSXTqvzDPJD2TCxe.jpg
4333,599975,Countdown,nurse countdown supernatural phone terror religion devil duringcreditsstinger mysterious Horror Thriller ElizabethLail JordanCalloway TalithaBateman PeterFacinelli DillonLane JustinDec,1769.0,/qCDPKUMX5xrxxQY8XhGVCKO3fks.jpg
4334,109431,Identity Thief,prison bathroom bounty hunter dual identity identity women's prison police thief money numbers locked in bathroom sock Comedy Crime JasonBateman MelissaMcCarthy AmandaPeet GénesisRodríguez T.I. SethGordon,3050.0,/lIliJCGoWT6tEVaDivLpXEf038w.jpg
4335,503919,The Lighthouse,isolation island nightmare hallucination lighthouse mermaid lighthouse keeper    gay interest storm male masturbation new england madness drunkenness 19th century isolated island one location two hander gay subtext Drama Fantasy Thriller Horror RobertPattinson WillemDafoe ValeriiaKaraman LoganHawkes KylaNicolle RobertEggers,4108.0,/3nk9UoepYmv1G9oP18q6JJCeYwN.jpg
4336,11886,Robin Hood,hero fox robin hood forest right and justice outlaw thief bear teacher animal as human sherwood forest Animation Family BrianBedford PhilHarris AndyDevine MonicaEvans PeterUstinov WolfgangReitherman,3925.0,/alcY9jZBgKw9OB7hiPYVNvh03Sb.jpg
4338,449176,"Love, Simon",sexual identity sexuality based on novel or book coming out class high school love male homosexuality bully coming of age teen movie lgbt teen based on young adult novel gay theme gay Comedy Drama Romance NickRobinson JenniferGarner JoshDuhamel KatherineLangford AlexandraShipp GregBerlanti,5682.0,/5YUYg5q7QfC4IoNwNUtiwdiYKPr.jpg
4342,342470,All the Bright Places,suicide based on novel or book indiana usa based on young adult novel Romance Drama ElleFanning JusticeSmith AlexandraShipp KelliO'Hara LamarJohnson BrettHaley,2683.0,/4SafxuMKQiw4reBiWKVZJpJn80I.jpg
4345,9374,Death Becomes Her,jealousy beauty immortality rivalry potion drinking 2020s Comedy Fantasy Horror MerylStreep BruceWillis GoldieHawn IsabellaRossellini IanOgilvy RobertZemeckis,2226.0,/vWcXU9J2RxyHN9qRXW3GDhG40t3.jpg
4350,9407,Red Corner,china death penalty businessman murder justice legal thriller Crime Drama Thriller RichardGere BaiLing BradleyWhitford ByronMann PeterDonat JonAvnet,295.0,/xsIbKOO1CacqTagyJmEGGf4kOnn.jpg
4352,1904,Memoirs of a Geisha,japan sibling relationship prostitute mentor brothel world war ii geisha secret love loss of virginity period drama kimono sumo kyoto japan 1920s 1940s 1930s student mentor relationship loss of sister loss of parents Drama Romance History ZhangZiyi GongLi MichelleYeoh KenWatanabe SuzukaOhgo RobMarshall,2622.0,/pBwYsQaSTgnPphIy02DJjCF2cqs.jpg
4353,10281,Friday the 13th Part VII: The New Blood,new jersey lake mask sadism telekinesis psychopath horror sequel woods slaughter serial killer slasher series of murders psychiatrist supernatural horror Horror Thriller KaneHodder LarParkLincoln KevinSpirtas SusanJenniferSullivan TerryKiser JohnCarlBuechler,835.0,/xBjEL0k9Cz3QFjnpEK6c8b9Z51o.jpg
4354,10531,Death and the Maiden,married couple chile pinochet regime revenge based on play or musical doctor torture humiliation Drama Thriller Mystery SigourneyWeaver BenKingsley StuartWilson KrystiaMova JonathanVega RomanPolanski,407.0,/bR9aNUNGwRd6udbjEngB1A1HcHU.jpg
4355,8769,Christine,anthropomorphism animate car smart car overprotective parent inanimate objects come to life Horror KeithGordon JohnStockwell AlexandraPaul RobertProsky HarryDeanStanton JohnCarpenter,1649.0,/bWi3Cjg8gkf5h3xgU91CVtxkjUc.jpg
4356,137094,Jack Ryan: Shadow Recruit,london england corruption cia terrorist sniper explosive intelligence rehabilitation murder conspiracy surveillance agent jack ryan u.s. marine analyst Action Drama Thriller ChrisPine KeiraKnightley KevinCostner KennethBranagh LennKudrjawizki KennethBranagh,2558.0,/m7HcLUodrD4lM4s0Hui1tzO2pjO.jpg
4357,2502,The Bourne Supremacy,berlin germany assassin based on novel or book amnesia sniper lie sequel on the run shootout espionage foot chase exploding house one against many rail car dark past moscow russia hand to hand combat action hero bourne jason bourne Action Drama Thriller MattDamon FrankaPotente BrianCox JuliaStiles KarlUrban PaulGreengrass,6769.0,/7IYGiDrquvX3q7e9PV6Pejs6b2g.jpg
4358,1547,The Lost Boys,california street gang parent child relationship small town vampire boardwalk single amusement park seaside town pets brother brother relationship generación Horror Comedy Thriller JasonPatric CoreyHaim DianneWiest BarnardHughes EdwardHerrmann JoelSchumacher,1678.0,/nH1lvyQvfbL5GKScTtT6zkIvDEn.jpg
4359,11849,Dungeons & Dragons,martial arts anti hero emperor magic villain governance loss thief dragon dungeon oppression fantasy world sword and sorcery mage good versus evil Drama Adventure Fantasy JustinWhalin JeremyIrons ThoraBirch BrucePayne ZoeMcLellan CourtneySolomon,498.0,/bbVFeTA4vv7gqXb8dPzxTg9j2gr.jpg
4361,6038,Shanghai Knights,london england martial arts indian territory emperor revenge murder arrow duringcreditsstinger action hero imperial seal good versus evil Action Adventure Comedy Western JackieChan OwenWilson FannWong AidanGillen DonnieYen DavidDobkin,1970.0,/vVNQStMlZS9mn2AKBEpadRunHgt.jpg
4362,9947,Elektra,martial arts vigilante superhero based on comic female assassin spin off women fight one woman army supernatural power vigilante justice Action Fantasy Science Fiction JenniferGarner GoranVisnjic WillYunLee Cary HiroyukiTagawa RobBowman,2116.0,/9Azi1GBNj3gPPwmQWAMcATg7JOl.jpg
4363,9355,Mad Max Beyond Thunderdome,dictator dwarf arena sandstorm villain post apocalyptic future dystopia camel australia ex cop oasis sequel tribe wasteland desert cult film adventurer post nuclear action hero good versus evil Action Adventure Science Fiction MelGibson TinaTurner HelenBuday BruceSpence AngeloRossitto GeorgeMiller,2388.0,/jJlxcEVVUHnrUeEkQ0077VeHQpb.jpg
4366,9386,In the Line of Fire,cia assassin the white house usa president bodyguard stalking election secret service u.s. secret service agent Action Drama Thriller Crime Mystery ClintEastwood JohnMalkovich ReneRusso DylanMcDermott GaryCole WolfgangPetersen,1384.0,/3NvOFpmyECI3DNExYMtFIRcGMsu.jpg
4367,576004,Porno, Comedy Horror EvanDaves LarrySaperstein JillianMueller GlennStott RobbieTann KeolaRacela,255.0,/1X6BxBlHqA8VdFrLwmeSiNSEpEB.jpg
4370,531876,The Outpost,based on novel or book afghanistan afghanistan war (2001  ) based on true story soldier warfield beating the odds 2000s War Drama History Action ScottEastwood CalebLandryJones OrlandoBloom ErnestCavazos TaylorJohnSmith RodLurie,864.0,/hPkqY2EMqWUnFEoedukilIUieVG.jpg
4371,25,Jarhead,california gulf war marine corps saudi arabia petrol kuwait based on memoir or autobiography u.s. marine anti war desert storm Drama War JamieFoxx JakeGyllenhaal PeterSarsgaard ScottMacDonald ChrisCooper SamMendes,2457.0,/55WJCdayHwoXJwRv3prpqscHt2q.jpg
4372,425134,How to Be a Latin Lover,lover aging dumped Comedy EugenioDerbez SalmaHayek RobLowe KristenBell RaquelWelch KenMarino,554.0,/wvXCBYFDwAQSj3nrRAoBSpX2N8J.jpg
4373,59961,Safe House,cia martial arts microchip betrayal on the run shootout interrogation safe house rogue agent cape town south africa football (soccer) stadium consulate Action Thriller DenzelWashington RyanReynolds VeraFarmiga BrendanGleeson SamShepard DanielEspinosa,3144.0,/7SYBPjv5ywF6cI4BSFFtlDyChT2.jpg
4374,11045,Taxi,new york city detective taxi driver idiot dangerous damage beautiful woman undercover cop car accident model bank robbery anger portuguese armed robbery bad driver bmw fast car race driving robbery gang comedy of errors modifieds speed racing Action Comedy Thriller Crime QueenLatifah JimmyFallon GiseleBündchen HenrySimmons JenniferEsposito TimStory,885.0,/5EJ3XEuiXCoqqYF7RIhWV0tByrB.jpg
4375,9477,King Arthur,roman empire king arthur battle 5th century northumbria hadrian’s wall Adventure War History Action CliveOwen IoanGruffudd KeiraKnightley MadsMikkelsen JoelEdgerton AntoineFuqua,2377.0,/5Mqmke8JKE7s8JeYNp7XtzxQXbL.jpg
4376,1934,Shakespeare in Love,london england theater play queen elizabeth i playwright cross dressing false history francis bacon 16th century acting elizabethan england Romance History Comedy JosephFiennes GwynethPaltrow GeoffreyRush TomWilkinson JudiDench JohnMadden,2711.0,/iNCTveBiq7jQ4Av4ynWSdWXN6Cc.jpg
4378,228205,The Longest Ride,based on novel or book art student love romance cowboy injury bull riding young adult Drama Romance ScottEastwood BrittRobertson LolitaDavidovich MelissaBenoist JackHuston GeorgeTillmanJr.,2911.0,/qdUVfvPBvT6cetDDM7rn8y2CNZE.jpg
4380,923632,The Tinder Swindler,fraud dating con social media online dating conman Documentary Crime ShimonYehudaHayut CecilieFjellhøy PernillaSjöholm AyleenCharlotte KristofferKumar FelicityMorris,785.0,/iLUSFjdavIf0SrP7ldoQ1xomQVC.jpg
4382,9992,Arthur and the Invisibles,grandparent grandchild relationship wretch treasure hunt disappearance family fantasy world live action and animation minimoys Adventure Fantasy Animation Family FreddieHighmore Madonna MiaFarrow JimmyFallon DavidBowie LucBesson,2602.0,/gH27K0S7BiZCsNMxzOQTacG9IZp.jpg
4383,71469,The Darkest Hour,alien invasion american abroad moscow russia unlikely heroes failed business microwave faraday Horror Action Thriller Science Fiction EmileHirsch RachaelTaylor OliviaThirlby JoelKinnaman MaxMinghella ChrisGorak,1260.0,/5Ao4qAFbjP7fcFOOdMNvQEnl0Yr.jpg
4384,49730,Red Riding Hood,winter fairy tale hood werewolf aftercreditsstinger duringcreditsstinger woman director red riding hood Fantasy Thriller Horror AmandaSeyfried GaryOldman BillyBurke ShilohFernandez MaxIrons CatherineHardwicke,2912.0,/ixQYkLeLlTTnAoT32dukndyObB6.jpg
4385,795,City of Angels,suicide angel life and death operation heaven faith afterlife remake los angeles california interspecies romance Romance Drama Fantasy NicolasCage MegRyan AndreBraugher DennisFranz ColmFeore BradSilberling,1822.0,/iuzxpUjHsbQJXV3kB9ZAdCimM60.jpg
4387,627,Trainspotting,london england scotland based on novel or book drug addiction anti hero drug dealer nightclub junkie heroin cold turkey edinburgh scotland modern society hallucination friendship monologue surrealism dark comedy stealing drug rehabilitation drug dealing drugs cult film schoolgirl recovering addict illegal drugs social realism drug culture sex with a minor Drama Crime EwanMcGregor EwenBremner JonnyLeeMiller RobertCarlyle KellyMacdonald DannyBoyle,8654.0,/6UTzw3kipgTYAJCX8GExoXzcVOx.jpg
4388,231001,All Hallows' Eve,babysitter halloween gore slasher killer clown Horror KatieMaguire SydneyFreihofer ColeMathewson MikeGiannelli RobynKerr DamienLeone,270.0,/bSe8CBqK8HkbP6sqZWzcJfQV9Ci.jpg
4389,9804,Waterworld,diving ocean tattoo sailboat based on novel or book mutant post apocalyptic future pirate oil tanker environmental disaster reluctant hero infamous financial failure Adventure Action Science Fiction KevinCostner DennisHopper JeanneTripplehorn TinaMajorino R.D.Call KevinReynolds,3149.0,/nyCA6UfqEPsH1lqL6YVtVf0KwwN.jpg
4391,10393,The Replacements,american football strike sports coach misfit Comedy KeanuReeves GeneHackman BrookeLangton OrlandoJones FaizonLove HowardDeutch,804.0,/15jMvQh8sn4DZfSxiZWKRx7Lp4t.jpg
4392,1844,Entrapment,london england new year's eve skyscraper burglar distrust undercover blackmail thief heist older man younger woman relationship art thief criminal art theft millennium manhattan new york city kuala lumpur malaysia Romance Drama Mystery CatherineZeta Jones SeanConnery WillPatton MauryChaykin JonAmiel,1720.0,/onEHQY4M22CluNfocJRGsVg0dK6.jpg
4393,455980,Tag,based on true story travel game group of friends classmates Comedy Action EdHelms JonHamm JeremyRenner JakeJohnson HannibalBuress JeffTomsic,2727.0,/eXXpuW2xaq5Aen9N5prFlARVIvr.jpg
4395,14919,Batman: Mask of the Phantasm,secret identity cartoon superhero based on comic based on cartoon organized crime urban setting super power super villain neo noir action noir vigilante justice good versus evil Action Animation Crime Mystery KevinConroy DanaDelany HartBochner StacyKeach AbeVigoda BruceTimm,904.0,/l4jaQjkgznu2Rz05X18f24UjPNW.jpg
4397,515195,Yesterday,pop singer alternate reality Comedy Fantasy Music Romance HimeshPatel LilyJames JoelFry EdSheeran KateMcKinnon DannyBoyle,3445.0,/1rjaRIAqFPQNnMtqSMLtg0VEABi.jpg
4398,45772,Gnomeo & Juliet,garden forbidden love kiss garden gnome orchid love based on play or musical animate statue Animation Family JamesMcAvoy EmilyBlunt MichaelCaine MaggieSmith JulieWalters KellyAsbury,1739.0,/vVQwgfS9gSFviVT4gS7tZAmhRFc.jpg
4400,82990,Paranormal Activity 4,garage poltergeist webcam imaginary friend bathtub tricycle found footage laptop computer videotape evil child levitation aftercreditsstinger neighbor neighbor relationship adopted child Horror KatieFeatherston KathrynNewton MattShively AidenLovekamp BradyAllen HenryJoost,1653.0,/8Devidv1ujbw1uCa1Dn3qVujHTg.jpg
4403,12227,White Fang,based on novel or book gold treasure coffin human animal relationship friendship alaska shootout dog prospector klondike yukon gold miner pets Action Adventure Drama Family KlausMariaBrandauer EthanHawke SeymourCassel SusanHogan JamesRemar RandalKleiser,517.0,/27wg0rVZW8hX7nWeHCwTf9DygGc.jpg
4405,39538,Contagion,saving the world mutation infection terminal illness quarantine outbreak disease vaccine lethal virus scientist epidemic medical drama Drama Thriller Science Fiction MarionCotillard MattDamon LaurenceFishburne JudeLaw KateWinslet StevenSoderbergh,5441.0,/qL0IooP0bjXy0KXl9KEyPo22ll0.jpg
4411,512196,Happy Death Day 2U,college psychopath sequel murder time loop slasher university aftercreditsstinger stabbed to death Comedy Horror Science Fiction JessicaRothe IsraelBroussard RubyModine SurajSharma RachelMatthews ChristopherLandon,3051.0,/4tdnePOkOOzwuGPEOAHp8UA4vqx.jpg
4412,540901,Hustlers,new york city hustler strip club wall street stripper exotic dancer stock market crash economic crisis inspired by true story based on magazine newspaper or article 2000s inspired by magazine newspaper or article Drama Comedy Crime ConstanceWu JenniferLopez JuliaStiles KekePalmer LiliReinhart LoreneScafaria,2663.0,/zBhv8rsLOfpFW2M5b6wW78Uoojs.jpg
4414,625450,Tall Girl,high school romance teen movie insecurity Comedy Drama Romance AvaMichelle SabrinaCarpenter SteveZahn GriffinGluck ClaraWilsey NzinghaStewart,1710.0,/m0clsFEXidLVJ0TueqWOvvImOMh.jpg
4415,3131,Gangs of New York,fire irish american immigrant gang war pickpocket ship gang of thieves butcher pig army rescue gang 19th century american history Drama History Crime LeonardoDiCaprio DanielDay Lewis CameronDiaz JimBroadbent MartinScorsese,5840.0,/lemqKtcCuAano5aqrzxYiKC8kkn.jpg
4417,9390,Jerry Maguire,american football stadium career sports single mother sports agent Comedy Drama Romance TomCruise RenéeZellweger CubaGoodingJr. KellyPreston JerryO'Connell CameronCrowe,2788.0,/lABvGN7fDk5ifnwZoxij6G96t2w.jpg
4419,216282,Into the Storm,tornado oklahoma high school graduation storm chaser found footage disaster movie Action Thriller RichardArmitage SarahWayneCallies MattWalsh MaxDeacon AlyciaDebnam StevenQuale,1820.0,/kX4tEjFnXLKaa7hP8H9SuRsXxEt.jpg
4421,318846,The Big Short,bank fraud biography wall street finances based on true story animated scene historical fiction loan financial crisis real estate mortgage Comedy Drama ChristianBale SteveCarell RyanGosling BradPitt MelissaLeo AdamMcKay,7956.0,/isuQWbJPbjybBEWdcCaBUPmU0XO.jpg
4423,294795,The 9th Life of Louis Drax,based on novel or book hitchcockian sixth sense accident Fantasy Mystery Thriller Drama JamieDornan SarahGadon AaronPaul MollyParker AidenLongworth AlexandreAja,387.0,/j4aI8CTYQouE98IlYsEZim06yyx.jpg
4425,144336,Sabotage,mexico hostage drug addiction atlanta strip club drug cartel crime scene police corruption brutality drugs bribe dea Action Drama Thriller Crime ArnoldSchwarzenegger SamWorthington OliviaWilliams MireilleEnos JoeManganiello DavidAyer,1238.0,/f5L0WlOAzFiKTOGNZTcKkEJ4iOT.jpg
4426,11509,Silverado,gunslinger sheriff new mexico saloon fight horse male friendship prison escape gunfight wagon train western town two guns belt Western KevinKline ScottGlenn DannyGlover KevinCostner BrianDennehy LawrenceKasdan,581.0,/h44EUq2CAKSQi5A14ddzT3bahcR.jpg
